District Name,Year,Total Operating Revenue,Student Count,Campus Name,County Name,Region,Region Name,ERW,SAT Math,SAT Total,ACT English,ACT Math,ACT Reading,ACT Science,ACT Compos,per student budget
leadership prep school,2022,12471077.0,1344,Leadership Prep School Secondary,Denton County,10.0,Richardson,553.0,538.0,1091.0,24.8,22.3,25.6,23.9,24.4,9279
brooks county isd,2022,25667053.0,1340,Falfurrias HS,Brooks County,1.0,Edinburg,488.0,481.0,969.0,16.5,17.6,20.3,18.6,18.5,19154
palacios isd,2022,22879221.0,1320,Palacios HS,Matagorda County,3.0,Victoria,549.0,544.0,1093.0,22.5,19.5,24.5,23.5,22.5,17332
comanche isd,2022,19658293.0,1303,Comanche HS,Comanche County,14.0,Abilene,496.0,492.0,988.0,17.0,18.8,19.2,18.7,18.6,15086
wall isd,2022,17508467.0,1283,Wall HS,Tom Green County,15.0,San Angelo,544.0,545.0,1089.0,21.2,22.8,22.3,22.8,22.4,13646
goliad isd,2022,18258849.0,1283,Goliad HS,Goliad County,3.0,Victoria,477.0,474.0,952.0,18.3,18.0,19.7,19.9,19.1,14231
paradise isd,2022,14983262.0,1281,Paradise HS,Wise County,11.0,Fort Worth,551.0,549.0,1099.0,22.7,22.5,25.2,24.2,23.7,11696
hardin isd,2022,17038427.0,1280,Hardin HS,Liberty County,5.0,Beaumont,526.0,485.0,1011.0,21.5,19.5,23.8,19.8,21.3,13311
slaton isd,2022,24416715.0,1279,Slaton HS,Lubbock County,17.0,Lubbock,440.0,410.0,850.0,19.0,19.8,22.6,20.4,20.6,19090
inspired vision academy,2022,18659533.0,1271,Inspired Vision Academy Secondary,Dallas County,10.0,Richardson,405.0,405.0,810.0,11.9,14.4,13.7,14.2,13.7,14680
kermit isd,2022,17844146.0,1270,Kermit HS,Winkler County,18.0,Midland,650.0,700.0,1350.0,14.1,15.3,15.5,15.7,15.3,14050
woodville isd,2022,20589811.0,1263,Woodville HS,Tyler County,5.0,Beaumont,493.0,480.0,973.0,20.8,19.4,24.0,22.3,21.6,16302
warren isd,2022,16707849.0,1262,Warren HS,Tyler County,5.0,Beaumont,482.0,470.0,953.0,24.0,20.0,30.0,24.0,24.5,13239
palmer isd,2022,18195852.0,1252,Palmer HS,Ellis County,10.0,Richardson,490.0,489.0,979.0,22.3,21.3,22.0,25.0,22.5,14533
howe isd,2022,16681856.0,1248,Howe HS,Grayson County,10.0,Richardson,496.0,485.0,980.0,18.4,19.2,20.8,20.8,19.9,13366
west isd,2022,16737018.0,1234,West HS,McLennan County,12.0,Waco,487.0,488.0,974.0,23.3,22.8,24.2,22.4,23.4,13563
littlefield isd,2022,19257495.0,1233,Littlefield HS,Lamb County,17.0,Lubbock,458.0,428.0,886.0,18.3,18.7,21.8,19.7,19.8,15618
village tech schools,2022,14785373.0,1232,Village Tech Schools,Dallas County,10.0,Richardson,503.0,467.0,970.0,19.0,19.3,19.7,18.0,19.0,12001
boyd isd,2022,15447082.0,1228,Boyd HS,Wise County,11.0,Fort Worth,514.0,483.0,997.0,18.4,20.0,21.4,20.8,20.2,12579
aristoi classical academy,2022,13878358.0,1219,Aristoi Classical Upper School,Harris County,4.0,Houston,551.0,533.0,1084.0,24.8,24.0,27.3,22.5,24.7,11385
new diana isd,2022,14378681.0,1214,New Diana HS,Upshur County,7.0,Kilgore,597.0,553.0,1150.0,19.2,19.4,21.4,20.7,20.3,11844
onalaska isd,2022,17292230.0,1213,Onalaska Jr/Sr HS,Polk County,6.0,Huntsville,506.0,487.0,993.0,18.3,18.1,21.3,20.5,19.7,14255
new boston isd,2022,20170460.0,1196,New Boston HS,Bowie County,8.0,Mt Pleasant,497.0,443.0,940.0,18.0,17.8,19.2,18.3,18.5,16864
teague isd,2022,16508050.0,1181,Teague HS,Freestone County,12.0,Waco,523.0,520.0,1043.0,17.7,18.5,20.2,19.9,19.2,13978
maypearl isd,2022,14416336.0,1176,Maypearl HS,Ellis County,10.0,Richardson,514.0,517.0,1031.0,20.3,22.0,24.5,25.3,23.0,12258
quitman isd,2022,17604058.0,1176,Quitman HS,Wood County,7.0,Kilgore,523.0,502.0,1025.0,19.6,20.2,21.4,19.9,20.4,14969
cotulla isd,2022,24912467.0,1172,Cotulla HS,La Salle County,20.0,San Antonio,482.0,474.0,956.0,12.5,15.8,14.4,15.4,14.6,21256
ingram isd,2022,16745859.0,1172,Ingram Tom Moore HS,Kerr County,20.0,San Antonio,566.0,555.0,1121.0,16.7,18.3,17.8,17.9,17.8,14288
industrial isd,2022,16570828.0,1156,Industrial HS,Jackson County,3.0,Victoria,504.0,505.0,1009.0,19.6,19.7,20.0,21.1,20.1,14334
crane isd,2022,16244417.0,1151,Crane HS,Crane County,15.0,San Angelo,471.0,452.0,923.0,15.8,16.8,18.4,18.1,17.4,14113
elkhart isd,2022,16091795.0,1150,Elkhart HS,Anderson County,7.0,Kilgore,514.0,507.0,1021.0,19.0,21.5,22.5,21.5,21.0,13992
hallettsville isd,2022,15686441.0,1147,Hallettsville HS,Lavaca County,3.0,Victoria,524.0,526.0,1050.0,24.2,21.5,23.2,20.7,22.5,13676
hughes springs isd,2022,16046347.0,1146,Hughes Springs HS,Cass County,8.0,Mt Pleasant,575.0,535.0,1110.0,19.0,19.0,21.4,20.2,20.1,14002
chisum isd,2022,16035662.0,1145,Chisum HS,Lamar County,8.0,Mt Pleasant,577.0,607.0,1183.0,19.7,21.0,22.2,22.3,21.4,14004
natalia isd,2022,15329764.0,1143,Natalia HS,Medina County,20.0,San Antonio,436.0,417.0,853.0,16.5,17.5,21.0,16.0,17.5,13411
boling isd,2022,13384920.0,1141,Boling HS,Wharton County,3.0,Victoria,536.0,511.0,1047.0,17.3,18.3,23.3,18.3,19.7,11730
callisburg isd,2022,13461441.0,1140,Callisburg HS,Cooke County,11.0,Fort Worth,470.0,483.0,953.0,13.5,15.5,15.5,13.0,14.5,11808
advantage academy,2022,14416866.0,1138,Advantage Academy,Dallas County,10.0,Richardson,433.0,398.0,831.0,14.5,15.8,17.5,17.5,16.3,12668
central heights isd,2022,16069920.0,1137,Central Heights HS,Nacogdoches County,7.0,Kilgore,541.0,511.0,1053.0,20.8,21.3,22.1,22.0,21.6,14133
early isd,2022,15770218.0,1136,Early HS,Brown County,15.0,San Angelo,538.0,524.0,1062.0,19.9,20.0,23.9,21.5,21.5,13882
grape creek isd,2022,17690268.0,1132,Grape Creek HS,Tom Green County,15.0,San Angelo,575.0,595.0,1170.0,14.0,16.4,16.7,17.0,16.2,15627
holliday isd,2022,13805542.0,1126,Holliday HS,Archer County,9.0,Wichita Falls,544.0,550.0,1094.0,23.2,23.3,24.6,23.4,23.8,12260
kountze isd,2022,18471724.0,1125,Kountze HS,Hardin County,5.0,Beaumont,507.0,479.0,986.0,10.5,14.5,14.5,16.5,14.5,16419
city view isd,2022,21268194.0,1121,City View Jr/Sr HS,Wichita County,9.0,Wichita Falls,564.0,525.0,1089.0,18.2,19.4,22.2,20.2,20.0,18972
florence isd,2022,15929954.0,1114,Florence HS,Williamson County,13.0,Austin,480.0,446.0,926.0,18.3,20.0,23.7,23.0,21.7,14299
gunter isd,2022,18780545.0,1113,Gunter HS,Grayson County,10.0,Richardson,531.0,521.0,1052.0,22.3,21.4,24.8,23.4,23.0,16873
stanton isd,2022,16652404.0,1101,Stanton HS,Martin County,18.0,Midland,517.0,487.0,1003.0,17.2,17.4,19.6,19.2,18.4,15124
millsap isd,2022,14711872.0,1100,Millsap HS,Parker County,11.0,Fort Worth,482.0,478.0,960.0,17.6,19.6,20.8,19.2,19.6,13374
lexington isd,2022,14967642.0,1093,Lexington HS,Lee County,13.0,Austin,494.0,469.0,963.0,16.4,17.7,18.1,19.0,17.9,13694
dublin isd,2022,17230328.0,1087,Dublin HS,Erath County,11.0,Fort Worth,485.0,469.0,954.0,16.2,17.5,17.8,17.4,17.3,15851
coahoma isd,2022,15983046.0,1084,Coahoma HS,Howard County,18.0,Midland,525.0,550.0,1075.0,16.3,18.7,19.9,19.1,18.6,14744
merkel isd,2022,14502135.0,1082,Merkel HS,Taylor County,14.0,Abilene,493.0,500.0,993.0,15.3,17.9,18.1,18.9,17.8,13403
eastland isd,2022,14739765.0,1078,Eastland HS,Eastland County,14.0,Abilene,509.0,466.0,975.0,19.0,18.7,20.9,19.8,19.8,13673
winona isd,2022,17129193.0,1077,Winona HS,Smith County,7.0,Kilgore,448.0,439.0,887.0,13.8,16.0,15.5,16.6,15.6,15904
van vleck isd,2022,15991998.0,1077,Van Vleck HS,Matagorda County,3.0,Victoria,464.0,459.0,923.0,15.1,16.7,18.3,17.3,16.9,14848
jacksboro isd,2022,16673553.0,1077,Jacksboro HS,Jack County,9.0,Wichita Falls,492.0,487.0,979.0,18.5,19.6,20.9,19.5,19.7,15481
jim hogg county isd,2022,21013350.0,1076,Hebbronville HS,Jim Hogg County,1.0,Edinburg,454.0,438.0,892.0,16.4,17.8,19.3,19.4,18.4,19529
winfree academy charter schools,2022,10945165.0,1068,Winfree Academy Charter School,Dallas County,10.0,Richardson,413.0,385.0,798.0,17.8,18.4,20.9,20.0,19.5,10248
winfree academy charter schools,2022,10945165.0,1068,Winfree Academy Charter School,Dallas County,10.0,Richardson,413.0,385.0,798.0,16.5,16.0,18.5,16.5,17.0,10248
winfree academy charter schools,2022,10945165.0,1068,Winfree Academy Charter School,Dallas County,10.0,Richardson,555.0,495.0,1050.0,16.5,16.0,18.5,16.5,17.0,10248
winfree academy charter schools,2022,10945165.0,1068,Winfree Academy Charter School,Dallas County,10.0,Richardson,420.0,405.0,825.0,16.5,16.0,18.5,16.5,17.0,10248
winfree academy charter schools,2022,10945165.0,1068,Winfree Academy Charter School,Dallas County,10.0,Richardson,555.0,495.0,1050.0,17.8,18.4,20.9,20.0,19.5,10248
winfree academy charter schools,2022,10945165.0,1068,Winfree Academy Charter School,Dallas County,10.0,Richardson,506.0,485.0,991.0,16.5,16.0,18.5,16.5,17.0,10248
winfree academy charter schools,2022,10945165.0,1068,Winfree Academy Charter School,Dallas County,10.0,Richardson,506.0,485.0,991.0,17.8,18.4,20.9,20.0,19.5,10248
winfree academy charter schools,2022,10945165.0,1068,Winfree Academy Charter School,Dallas County,10.0,Richardson,485.0,446.0,931.0,16.5,16.0,18.5,16.5,17.0,10248
winfree academy charter schools,2022,10945165.0,1068,Winfree Academy Charter School,Dallas County,10.0,Richardson,485.0,446.0,931.0,17.8,18.4,20.9,20.0,19.5,10248
winfree academy charter schools,2022,10945165.0,1068,Winfree Academy Charter School,Dallas County,10.0,Richardson,420.0,405.0,825.0,17.8,18.4,20.9,20.0,19.5,10248
comfort isd,2022,15272567.0,1067,Comfort HS,Kendall County,13.0,Austin,488.0,487.0,975.0,18.7,18.9,21.5,20.4,20.0,14313
nixon-smiley cisd,2022,16633029.0,1064,Nixon-Smiley HS,Gonzales County,13.0,Austin,513.0,483.0,995.0,17.1,18.9,20.3,18.9,18.9,15632
blanco isd,2022,15021087.0,1058,Blanco HS,Blanco County,13.0,Austin,499.0,484.0,983.0,19.1,21.6,21.2,21.5,20.9,14197
troup isd,2022,14894528.0,1050,Troup HS,Smith County,7.0,Kilgore,558.0,497.0,1055.0,17.2,18.9,19.6,19.3,18.8,14185
karnes city isd,2022,14617056.0,1048,Karnes City HS,Karnes County,20.0,San Antonio,480.0,468.0,948.0,19.5,21.0,24.5,22.5,22.0,13947
presidio isd,2022,16050620.0,1046,Presidio HS,Presidio County,18.0,Midland,470.0,482.0,952.0,15.4,17.0,17.7,17.7,17.1,15344
chapel hill isd,2022,15216441.0,1042,Chapel Hill HS,Titus County,8.0,Mt Pleasant,514.0,528.0,1042.0,19.5,20.5,22.5,20.5,20.9,14603
chapel hill isd,2022,15216441.0,1042,Chapel Hill HS,Smith County,7.0,Kilgore,485.0,460.0,945.0,18.6,16.6,20.2,19.7,18.8,14603
george west isd,2022,14103412.0,1036,George West HS,Live Oak County,2.0,Corpus Christi,520.0,523.0,1043.0,20.0,21.3,22.1,20.4,21.1,13613
edgewood isd,2022,15511987.0,1027,Memorial HS,Bexar County,20.0,San Antonio,433.0,418.0,851.0,21.4,21.6,23.1,23.0,22.4,15104
edgewood isd,2022,15511987.0,1027,Edgewood HS,Van Zandt County,7.0,Kilgore,507.0,489.0,996.0,17.3,18.5,20.2,19.5,19.0,15104
edgewood isd,2022,15511987.0,1027,John F Kennedy HS,Bexar County,20.0,San Antonio,435.0,430.0,865.0,17.8,17.3,16.5,16.0,17.0,15104
lone oak isd,2022,14595106.0,1025,Lone Oak HS,Hunt County,10.0,Richardson,511.0,500.0,1011.0,18.3,19.1,19.1,19.7,19.2,14239
buffalo isd,2022,15163576.0,1024,Buffalo HS,Leon County,6.0,Huntsville,495.0,484.0,980.0,19.0,25.5,26.0,24.0,24.0,14808
clifton isd,2022,13627936.0,1024,Clifton HS,Bosque County,12.0,Waco,521.0,491.0,1011.0,20.5,20.7,24.5,21.6,22.0,13308
valere public schools,2022,13587668.0,1018,The East Austin College Prep,Travis County,13.0,Austin,333.0,409.0,742.0,14.0,15.1,16.4,16.7,15.7,13347
keene isd,2022,16965525.0,1016,Keene HS,Johnson County,11.0,Fort Worth,525.0,498.0,1024.0,21.8,22.5,23.5,21.6,22.5,16698
idalou isd,2022,12839634.0,1003,Idalou HS,Lubbock County,17.0,Lubbock,485.0,484.0,969.0,25.1,24.5,26.7,25.2,25.6,12801
pineywoods community academy,2022,12587333.0,995,Pineywoods Community Academy HS,Angelina County,7.0,Kilgore,572.0,534.0,1106.0,21.4,19.2,22.8,22.0,21.6,12650
new waverly isd,2022,14468899.0,994,New Waverly HS,Walker County,6.0,Huntsville,507.0,504.0,1010.0,22.0,21.6,25.1,21.9,22.9,14556
daingerfield-lone star isd,2022,17691298.0,994,Daingerfield HS,Morris County,8.0,Mt Pleasant,494.0,445.0,939.0,16.9,16.6,18.4,17.1,17.4,17798
rice isd,2022,15261278.0,993,Rice HS,Navarro County,12.0,Waco,479.0,467.0,946.0,19.3,18.8,21.9,20.2,20.2,15368
s and s cisd,2022,13684463.0,991,S and S Cons HS,Grayson County,10.0,Richardson,525.0,517.0,1042.0,19.8,18.8,21.5,21.8,20.5,13808
alpine isd,2022,14988067.0,970,Alpine HS,Brewster County,18.0,Midland,527.0,509.0,1036.0,18.9,19.4,21.1,20.4,20.0,15451
brady isd,2022,15751098.0,960,Brady HS,McCulloch County,15.0,San Angelo,475.0,465.0,939.0,15.6,17.0,14.8,16.8,16.4,16407
blue ridge isd,2022,13914817.0,958,Blue Ridge HS,Collin County,10.0,Richardson,485.0,482.0,967.0,22.8,20.4,24.8,21.6,22.8,14524
newton isd,2022,20849177.0,958,Newton HS,Newton County,5.0,Beaumont,515.0,490.0,1005.0,19.2,17.6,18.3,17.4,18.2,21763
east bernard isd,2022,13579989.0,954,East Bernard HS,Wharton County,3.0,Victoria,517.0,509.0,1026.0,21.8,23.0,23.5,22.3,22.8,14234
henrietta isd,2022,14056918.0,942,Henrietta HS,Clay County,9.0,Wichita Falls,545.0,518.0,1062.0,18.2,19.4,21.1,20.2,19.9,14922
valley view isd,2022,16787112.0,941,Valley View HS,Cooke County,11.0,Fort Worth,497.0,484.0,982.0,20.8,20.0,21.5,22.3,21.3,17839
valley view isd,2022,16787112.0,941,Valley View HS,Hidalgo County,1.0,Edinburg,605.0,548.0,1153.0,18.4,17.9,19.4,19.2,18.9,17839
queen city isd,2022,15030093.0,933,Queen City HS,Cass County,8.0,Mt Pleasant,635.0,575.0,1210.0,16.4,17.5,17.7,17.2,17.4,16109
arp isd,2022,13826155.0,923,Arp HS,Smith County,7.0,Kilgore,515.0,506.0,1021.0,17.2,19.3,21.5,18.5,19.4,14979
lackland isd,2022,19864542.0,910,Virginia Allred Stacey Jr/Sr HS,Bexar County,20.0,San Antonio,540.0,509.0,1049.0,29.7,24.0,31.7,27.3,28.3,21829
poth isd,2022,11572585.0,909,Poth HS,Wilson County,20.0,San Antonio,526.0,544.0,1070.0,21.8,25.3,25.8,23.3,24.3,12731
dilley isd,2022,20145140.0,907,Dilley HS,Frio County,20.0,San Antonio,477.0,433.0,910.0,15.1,15.9,20.6,17.3,17.4,22210
blooming grove isd,2022,12308116.0,903,Blooming Grove HS,Navarro County,12.0,Waco,444.0,424.0,868.0,15.5,16.5,16.0,20.0,17.0,13630
rogers isd,2022,10913980.0,893,Rogers HS,Bell County,12.0,Waco,513.0,514.0,1026.0,23.0,23.0,27.5,25.0,24.5,12221
monte alto isd,2022,13908715.0,890,Monte Alto HS,Hidalgo County,1.0,Edinburg,435.0,403.0,838.0,15.5,15.0,14.5,15.0,15.5,15627
anderson-shiro cisd,2022,11803343.0,886,Anderson-Shiro Jr/Sr HS,Grimes County,6.0,Huntsville,499.0,488.0,987.0,25.0,22.5,25.8,25.2,24.8,13322
bells isd,2022,12702687.0,884,Bells HS,Grayson County,10.0,Richardson,559.0,538.0,1097.0,17.4,18.8,20.0,19.5,19.0,14369
westlake academy charter school,2022,10106815.0,877,Westlake Academy,Tarrant County,11.0,Fort Worth,646.0,660.0,1306.0,26.7,25.2,26.4,25.6,26.1,11524
bangs isd,2022,11855272.0,869,Bangs HS,Brown County,15.0,San Angelo,572.0,537.0,1108.0,14.7,17.3,17.0,17.1,16.7,13642
banquete isd,2022,13476232.0,858,Banquete HS,Nueces County,2.0,Corpus Christi,441.0,442.0,882.0,12.2,15.8,14.0,15.0,14.4,15706
alba-golden isd,2022,12348688.0,857,Alba-Golden HS,Wood County,7.0,Kilgore,675.0,645.0,1320.0,19.9,20.4,21.4,21.6,20.9,14409
rapoport academy public school,2022,11566952.0,855,Paul and Jane Meyer Public HS,McLennan County,12.0,Waco,499.0,479.0,978.0,24.3,23.0,27.7,21.7,24.3,13528
ut tyler university academy,2022,9064023.0,853,UT Tyler University Academy,Smith County,7.0,Kilgore,576.0,537.0,1112.0,25.5,19.0,27.5,21.5,23.5,10626
ut tyler university academy,2022,9064023.0,853,UT Tyler University Academy,Smith County,7.0,Kilgore,576.0,537.0,1112.0,22.5,21.8,24.0,22.0,22.8,10626
ut tyler university academy,2022,9064023.0,853,UT Tyler University Academy,Smith County,7.0,Kilgore,578.0,559.0,1137.0,22.5,21.8,24.0,22.0,22.8,10626
ut tyler university academy,2022,9064023.0,853,UT Tyler University Academy,Smith County,7.0,Kilgore,551.0,555.0,1106.0,25.5,19.0,27.5,21.5,23.5,10626
ut tyler university academy,2022,9064023.0,853,UT Tyler University Academy,Smith County,7.0,Kilgore,551.0,555.0,1106.0,22.5,21.8,24.0,22.0,22.8,10626
ut tyler university academy,2022,9064023.0,853,UT Tyler University Academy,Smith County,7.0,Kilgore,576.0,537.0,1112.0,23.0,22.3,26.5,25.3,24.7,10626
ut tyler university academy,2022,9064023.0,853,UT Tyler University Academy,Smith County,7.0,Kilgore,578.0,559.0,1137.0,23.0,22.3,26.5,25.3,24.7,10626
ut tyler university academy,2022,9064023.0,853,UT Tyler University Academy,Smith County,7.0,Kilgore,551.0,555.0,1106.0,23.0,22.3,26.5,25.3,24.7,10626
ut tyler university academy,2022,9064023.0,853,UT Tyler University Academy,Smith County,7.0,Kilgore,578.0,559.0,1137.0,25.5,19.0,27.5,21.5,23.5,10626
santa rosa isd,2022,18873788.0,848,Santa Rosa HS,Cameron County,1.0,Edinburg,472.0,459.0,931.0,15.5,16.7,17.2,17.0,16.8,22256
tolar isd,2022,11760877.0,847,Tolar HS,Hood County,11.0,Fort Worth,490.0,489.0,978.0,17.1,18.9,18.7,18.8,18.4,13885
hamilton isd,2022,12066788.0,832,Hamilton HS,Hamilton County,12.0,Waco,493.0,492.0,985.0,17.0,18.7,20.4,19.6,19.1,14503
mildred isd,2022,11208799.0,831,Mildred HS,Navarro County,12.0,Waco,502.0,501.0,1003.0,17.3,20.0,21.5,19.7,19.8,13488
highland park isd,2022,11799003.0,826,Highland Park HS,Dallas County,10.0,Richardson,637.0,643.0,1280.0,27.0,26.0,27.6,26.2,26.8,14284
highland park isd,2022,11799003.0,826,Highland Park HS,Potter County,16.0,Amarillo,534.0,532.0,1066.0,18.0,18.6,19.2,18.8,18.9,14284
leonard isd,2022,12268867.0,825,Leonard HS,Fannin County,10.0,Richardson,523.0,500.0,1023.0,16.4,18.5,16.5,17.8,17.4,14871
abernathy isd,2022,11971116.0,820,Abernathy HS,Hale County,17.0,Lubbock,525.0,550.0,1075.0,19.1,22.1,21.6,21.8,21.3,14598
rio vista isd,2022,13331220.0,817,Rio Vista HS,Johnson County,11.0,Fort Worth,498.0,470.0,968.0,18.0,18.7,17.0,21.3,19.0,16317
stockdale isd,2022,12439525.0,813,Stockdale HS,Wilson County,20.0,San Antonio,523.0,497.0,1020.0,21.3,21.7,24.4,23.0,22.7,15300
cisco isd,2022,12922014.0,812,Cisco HS,Eastland County,14.0,Abilene,580.0,586.0,1166.0,22.2,22.4,22.6,21.3,22.4,15913
frankston isd,2022,12716801.0,808,Frankston HS,Anderson County,7.0,Kilgore,511.0,505.0,1016.0,27.5,24.0,27.0,25.5,26.0,15738
nocona isd,2022,14718446.0,805,Nocona HS,Montague County,9.0,Wichita Falls,550.0,495.0,1045.0,15.8,18.3,19.7,19.6,18.5,18283
coleman isd,2022,13450024.0,800,Coleman HS,Coleman County,15.0,San Angelo,493.0,516.0,1009.0,15.9,18.9,18.1,18.9,18.1,16812
anthony isd,2022,12132828.0,798,Anthony HS,El Paso County,19.0,El Paso,479.0,506.0,984.0,13.5,16.6,15.5,16.3,15.7,15204
thrall isd,2022,10951665.0,786,Thrall HS,Williamson County,13.0,Austin,503.0,491.0,994.0,19.7,18.0,21.7,21.3,20.3,13933
alvord isd,2022,11809480.0,786,Alvord HS,Wise County,11.0,Fort Worth,501.0,485.0,987.0,18.7,19.2,20.3,19.4,19.5,15024
skidmore-tynan isd,2022,12884459.0,785,Skidmore-Tynan HS,Bee County,2.0,Corpus Christi,576.0,576.0,1151.0,22.0,22.7,23.4,22.0,22.7,16413
dekalb isd,2022,12465319.0,783,DeKalb HS,Bowie County,8.0,Mt Pleasant,580.0,540.0,1120.0,16.8,17.5,18.7,18.3,18.0,15919
santa gertrudis isd,2022,9878277.0,781,Santa Gertrudis Academy HS,Kleberg County,2.0,Corpus Christi,524.0,503.0,1026.0,17.6,17.8,19.1,18.8,18.5,12648
george gervin academy,2022,11168504.0,776,George Gervin Academy,Bexar County,20.0,San Antonio,419.0,406.0,825.0,9.6,13.0,11.5,11.1,11.5,14392
george gervin academy,2022,11168504.0,776,Ruth Jones McClendon Middle,Bexar County,20.0,San Antonio,376.0,386.0,762.0,8.9,11.9,10.4,10.6,10.6,14392
shelbyville isd,2022,11130307.0,773,Shelbyville School,Shelby County,7.0,Kilgore,512.0,512.0,1024.0,19.4,19.9,21.0,20.7,20.5,14398
danbury isd,2022,10462847.0,772,Danbury HS,Brazoria County,4.0,Houston,554.0,529.0,1084.0,25.0,22.0,24.0,21.0,23.0,13552
brazos isd,2022,11154156.0,766,Brazos HS,Austin County,6.0,Huntsville,524.0,533.0,1058.0,25.0,17.5,20.0,16.5,20.0,14561
forsan isd,2022,9152032.0,764,Forsan HS,Howard County,18.0,Midland,627.0,557.0,1183.0,19.6,19.3,22.1,20.0,20.4,11979
bland isd,2022,10795244.0,761,Bland HS,Hunt County,10.0,Richardson,537.0,505.0,1042.0,20.8,20.8,23.5,21.1,21.6,14185
freer isd,2022,14221338.0,760,Freer HS,Duval County,2.0,Corpus Christi,534.0,492.0,1026.0,14.9,16.6,17.5,17.0,16.5,18712
woden isd,2022,10805525.0,759,Woden HS,Nacogdoches County,7.0,Kilgore,508.0,490.0,999.0,15.2,16.6,16.8,16.2,16.3,14236
axtell isd,2022,13583319.0,757,Axtell HS,McLennan County,12.0,Waco,525.0,503.0,1028.0,20.0,19.3,21.9,20.6,20.6,17943
whitewright isd,2022,10725677.0,755,Whitewright HS,Grayson County,10.0,Richardson,509.0,483.0,992.0,19.2,19.9,19.8,19.7,19.7,14206
mason isd,2022,11000679.0,755,Mason HS,Mason County,15.0,San Angelo,522.0,519.0,1041.0,21.4,22.0,24.1,21.8,22.4,14570
garrison isd,2022,10564419.0,748,Garrison HS,Nacogdoches County,7.0,Kilgore,511.0,504.0,1016.0,17.1,18.1,19.1,19.1,18.5,14123
hawkins isd,2022,12466935.0,747,Hawkins HS/Middle,Wood County,7.0,Kilgore,580.0,533.0,1113.0,15.4,16.7,18.1,17.9,17.1,16689
de leon isd,2022,13109418.0,740,De Leon HS,Comanche County,14.0,Abilene,598.0,546.0,1144.0,18.1,19.1,20.8,20.7,19.7,17715
anson isd,2022,14260350.0,739,Anson HS,Jones County,14.0,Abilene,494.0,473.0,967.0,20.0,19.1,20.9,20.5,20.3,19296
ganado isd,2022,9823961.0,736,Ganado HS,Jackson County,3.0,Victoria,490.0,476.0,966.0,17.0,20.2,19.8,20.8,19.6,13347
san saba isd,2022,10492213.0,730,San Saba HS,San Saba County,15.0,San Angelo,444.0,445.0,890.0,14.5,18.3,17.3,18.6,17.3,14372
crockett county consolidated csd,2022,11455394.0,729,Ozona HS,Crockett County,15.0,San Angelo,560.0,607.0,1167.0,16.7,17.4,18.6,18.2,17.9,15713
new deal isd,2022,10829254.0,725,New Deal HS,Lubbock County,17.0,Lubbock,488.0,486.0,974.0,15.3,17.6,17.9,18.2,17.3,14936
trenton isd,2022,9843877.0,725,Trenton HS,Fannin County,10.0,Richardson,490.0,462.0,952.0,21.0,18.7,21.0,21.0,20.7,13577
rosebud-lott isd,2022,11394175.0,716,Rosebud-Lott HS,Falls County,12.0,Waco,450.0,437.0,887.0,18.5,18.3,20.1,17.8,18.9,15913
centerville isd,2022,11551412.0,711,Centerville Jr/Sr HS,Leon County,6.0,Huntsville,525.0,483.0,1008.0,17.6,17.8,19.3,18.9,18.6,16246
tioga isd,2022,9915235.0,706,Tioga School,Grayson County,10.0,Richardson,512.0,506.0,1018.0,19.7,22.0,24.3,23.5,22.7,14044
shiner isd,2022,9693595.0,704,Shiner HS,Lavaca County,3.0,Victoria,541.0,525.0,1066.0,20.9,21.1,22.9,21.6,21.6,13769
wolfe city isd,2022,11397550.0,701,Wolfe City HS,Hunt County,10.0,Richardson,587.0,550.0,1137.0,17.4,18.9,20.2,19.4,19.1,16258
union grove isd,2022,10025992.0,701,Union Grove HS,Upshur County,7.0,Kilgore,570.0,558.0,1128.0,18.6,20.9,20.8,21.2,20.6,14302
olney isd,2022,12541974.0,696,Olney HS,Young County,9.0,Wichita Falls,508.0,536.0,1044.0,17.7,19.8,19.0,20.0,19.3,18020
schulenburg isd,2022,10556034.0,696,Schulenburg Secondary,Fayette County,13.0,Austin,557.0,536.0,1093.0,17.0,18.8,18.0,18.2,18.0,15166
premont isd,2022,13782235.0,695,Premont Collegiate HS,Jim Wells County,2.0,Corpus Christi,418.0,405.0,822.0,12.2,14.6,17.2,16.6,15.2,19830
refugio isd,2022,12922589.0,689,Refugio HS,Refugio County,3.0,Victoria,496.0,521.0,1016.0,19.0,20.4,20.8,20.3,20.3,18755
moody isd,2022,10907463.0,687,Moody HS,McLennan County,12.0,Waco,491.0,469.0,960.0,20.5,20.5,25.0,20.5,21.5,15876
floydada collegiate isd,2022,12039773.0,686,Floydada Collegiate HS,Floyd County,17.0,Lubbock,463.0,509.0,971.0,15.4,20.0,19.9,19.2,18.8,17550
panhandle isd,2022,9109288.0,663,Panhandle HS,Carson County,16.0,Amarillo,526.0,534.0,1060.0,21.0,22.7,23.5,23.0,22.6,13739
tom bean isd,2022,9217472.0,657,Tom Bean HS,Grayson County,10.0,Richardson,576.0,544.0,1120.0,20.7,23.0,27.3,24.5,24.2,14029
holland isd,2022,10223233.0,656,Holland HS,Bell County,12.0,Waco,548.0,530.0,1078.0,19.7,20.3,20.0,20.0,20.3,15584
